Inflections: 636 forms
Lemma	Form	Analysis (UniMorph)
kewtin	kewt-ibû-ş-im-e	V;PST;PRF;IND;ArgNO1S;[ÎŞ];[E]
kewtin	kewt-ibû-ş-ît-ewe	V;PST;PRF;IND;ArgNO2S;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-ît-e	V;PST;PRF;IND;ArgNO2S;[ÎŞ];[E]
kewtin	kewt-ibû-ş-ewe	V;PST;PRF;IND;ArgNO3S;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-e	V;PST;PRF;IND;ArgNO3S;[ÎŞ];[E]
kewtin	kewt-ibû-ş-în-ewe	V;PST;PRF;IND;ArgNO1P;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-în-e	V;PST;PRF;IND;ArgNO1P;[ÎŞ];[E]
kewtin	kewt-ibû-ş-in-ewe	V;PST;PRF;IND;ArgNO2P;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-in-e	V;PST;PRF;IND;ArgNO2P;[ÎŞ];[E]
kewtin	kewt-ibû-ş-in-ewe	V;PST;PRF;IND;ArgNO3P;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-in-e	V;PST;PRF;IND;ArgNO3P;[ÎŞ];[E]
kewtin	kewt-ibû-m-aye-tewe	V;PST;PRF;SBJV;ArgNO1S;[EWE]
kewtin	kewt-ibû-m-aye-te	V;PST;PRF;SBJV;ArgNO1S;[E]
kewtin	kewt-ibû-yt-aye-tewe	V;PST;PRF;SBJV;ArgNO2S;[EWE]
kewtin	kewt-ibû-yt-aye-te	V;PST;PRF;SBJV;ArgNO2S;[E]
kewtin	kewt-ibuw-aye-tewe	V;PST;PRF;SBJV;ArgNO3S;[EWE]
kewtin	kewt-ibuw-aye-te	V;PST;PRF;SBJV;ArgNO3S;[E]
kewtin	kewt-ibû-yn-aye-tewe	V;PST;PRF;SBJV;ArgNO1P;[EWE]
kewtin	kewt-ibû-yn-aye-te	V;PST;PRF;SBJV;ArgNO1P;[E]
kewtin	kewt-ibû-n-aye-tewe	V;PST;PRF;SBJV;ArgNO2P;[EWE]
kewtin	kewt-ibû-n-aye-te	V;PST;PRF;SBJV;ArgNO2P;[E]
kewtin	kewt-ibû-n-aye-tewe	V;PST;PRF;SBJV;ArgNO3P;[EWE]
kewtin	kewt-ibû-n-aye-te	V;PST;PRF;SBJV;ArgNO3P;[E]
kewtin	kewt-ibû-ş-im-aye-tewe	V;PST;PRF;SBJV;ArgNO1S;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-im-aye-te	V;PST;PRF;SBJV;ArgNO1S;[ÎŞ];[E]
kewtin	kewt-ibû-ş-ît-aye-tewe	V;PST;PRF;SBJV;ArgNO2S;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-ît-aye-te	V;PST;PRF;SBJV;ArgNO2S;[ÎŞ];[E]
kewtin	kewt-ibû-ş-aye-tewe	V;PST;PRF;SBJV;ArgNO3S;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-aye-te	V;PST;PRF;SBJV;ArgNO3S;[ÎŞ];[E]
kewtin	kewt-ibû-ş-în-aye-tewe	V;PST;PRF;SBJV;ArgNO1P;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-în-aye-te	V;PST;PRF;SBJV;ArgNO1P;[ÎŞ];[E]
kewtin	kewt-ibû-ş-in-aye-tewe	V;PST;PRF;SBJV;ArgNO2P;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-in-aye-te	V;PST;PRF;SBJV;ArgNO2P;[ÎŞ];[E]
kewtin	kewt-ibû-ş-in-aye-tewe	V;PST;PRF;SBJV;ArgNO3P;[ÎŞ];[EWE]
kewtin	kewt-ibû-ş-in-aye-te	V;PST;PRF;SBJV;ArgNO3P;[ÎŞ];[E]
