Count: 3032 Words
Lemma	Form	Analysis
dar	dar-êk-îş-ewe-n	N;INDF;[ÎŞ];[EWE];[COP3P]
dar	dar-êk-îş-im	N;INDF;[ÎŞ];PSS1S
dar	dar-êk-îş-im-im	N;INDF;[ÎŞ];PSS1S;[COP1S]
dar	dar-êk-îş-im-ît	N;INDF;[ÎŞ];PSS1S;[COP2S]
dar	dar-êk-îş-im-e	N;INDF;[ÎŞ];PSS1S;[COP3S]
dar	dar-êk-îş-im-în	N;INDF;[ÎŞ];PSS1S;[COP1P]
dar	dar-êk-îş-im-in	N;INDF;[ÎŞ];PSS1S;[COP2P]
dar	dar-êk-îş-im-in	N;INDF;[ÎŞ];PSS1S;[COP3P]
dar	dar-êk-îş-im-da	N;INDF;[ÎŞ];PSS1S;[DA]
dar	dar-êk-îş-im-da-m	N;INDF;[ÎŞ];PSS1S;[DA];[COP1S]
dar	dar-êk-îş-im-da-yt	N;INDF;[ÎŞ];PSS1S;[DA];[COP2S]
dar	dar-êk-îş-im-da-ye	N;INDF;[ÎŞ];PSS1S;[DA];[COP3S]
dar	dar-êk-îş-im-da-yn	N;INDF;[ÎŞ];PSS1S;[DA];[COP1P]
dar	dar-êk-îş-im-da-n	N;INDF;[ÎŞ];PSS1S;[DA];[COP2P]
dar	dar-êk-îş-im-da-n	N;INDF;[ÎŞ];PSS1S;[DA];[COP3P]
dar	dar-êk-îş-im-ewe	N;INDF;[ÎŞ];PSS1S;[EWE]
dar	dar-êk-îş-im-ewe-m	N;INDF;[ÎŞ];PSS1S;[EWE];[COP1S]
dar	dar-êk-îş-im-ewe-yt	N;INDF;[ÎŞ];PSS1S;[EWE];[COP2S]
dar	dar-êk-îş-im-ewe-ye	N;INDF;[ÎŞ];PSS1S;[EWE];[COP3S]
dar	dar-êk-îş-im-ewe-yn	N;INDF;[ÎŞ];PSS1S;[EWE];[COP1P]
dar	dar-êk-îş-im-ewe-n	N;INDF;[ÎŞ];PSS1S;[EWE];[COP2P]
dar	dar-êk-îş-im-ewe-n	N;INDF;[ÎŞ];PSS1S;[EWE];[COP3P]
dar	dar-êk-îş-it	N;INDF;[ÎŞ];PSS2S
dar	dar-êk-îş-it-im	N;INDF;[ÎŞ];PSS2S;[COP1S]
dar	dar-êk-îş-it-ît	N;INDF;[ÎŞ];PSS2S;[COP2S]
dar	dar-êk-îş-it-e	N;INDF;[ÎŞ];PSS2S;[COP3S]
dar	dar-êk-îş-it-în	N;INDF;[ÎŞ];PSS2S;[COP1P]
dar	dar-êk-îş-it-in	N;INDF;[ÎŞ];PSS2S;[COP2P]
dar	dar-êk-îş-it-in	N;INDF;[ÎŞ];PSS2S;[COP3P]
dar	dar-êk-îş-it-da	N;INDF;[ÎŞ];PSS2S;[DA]
dar	dar-êk-îş-it-da-m	N;INDF;[ÎŞ];PSS2S;[DA];[COP1S]
dar	dar-êk-îş-it-da-yt	N;INDF;[ÎŞ];PSS2S;[DA];[COP2S]
dar	dar-êk-îş-it-da-ye	N;INDF;[ÎŞ];PSS2S;[DA];[COP3S]
dar	dar-êk-îş-it-da-yn	N;INDF;[ÎŞ];PSS2S;[DA];[COP1P]
dar	dar-êk-îş-it-da-n	N;INDF;[ÎŞ];PSS2S;[DA];[COP2P]
dar	dar-êk-îş-it-da-n	N;INDF;[ÎŞ];PSS2S;[DA];[COP3P]
dar	dar-êk-îş-it-ewe	N;INDF;[ÎŞ];PSS2S;[EWE]
dar	dar-êk-îş-it-ewe-m	N;INDF;[ÎŞ];PSS2S;[EWE];[COP1S]
dar	dar-êk-îş-it-ewe-yt	N;INDF;[ÎŞ];PSS2S;[EWE];[COP2S]
dar	dar-êk-îş-it-ewe-ye	N;INDF;[ÎŞ];PSS2S;[EWE];[COP3S]
dar	dar-êk-îş-it-ewe-yn	N;INDF;[ÎŞ];PSS2S;[EWE];[COP1P]
dar	dar-êk-îş-it-ewe-n	N;INDF;[ÎŞ];PSS2S;[EWE];[COP2P]
dar	dar-êk-îş-it-ewe-n	N;INDF;[ÎŞ];PSS2S;[EWE];[COP3P]
dar	dar-êk-îş-î	N;INDF;[ÎŞ];PSS3S
dar	dar-êk-îş-y-im	N;INDF;[ÎŞ];PSS3S;[COP1S]
dar	dar-êk-îş-y-ît	N;INDF;[ÎŞ];PSS3S;[COP2S]
dar	dar-êk-îş-ye-tî	N;INDF;[ÎŞ];PSS3S;[COP3S]
dar	dar-êk-îş-y-în	N;INDF;[ÎŞ];PSS3S;[COP1P]
dar	dar-êk-îş-y-in	N;INDF;[ÎŞ];PSS3S;[COP2P]
dar	dar-êk-îş-y-in	N;INDF;[ÎŞ];PSS3S;[COP3P]
dar	dar-êk-îş-î-da	N;INDF;[ÎŞ];PSS3S;[DA]
dar	dar-êk-îş-î-da-m	N;INDF;[ÎŞ];PSS3S;[DA];[COP1S]
dar	dar-êk-îş-î-da-yt	N;INDF;[ÎŞ];PSS3S;[DA];[COP2S]
dar	dar-êk-îş-î-da-ye	N;INDF;[ÎŞ];PSS3S;[DA];[COP3S]
dar	dar-êk-îş-î-da-yn	N;INDF;[ÎŞ];PSS3S;[DA];[COP1P]
dar	dar-êk-îş-î-da-n	N;INDF;[ÎŞ];PSS3S;[DA];[COP2P]
dar	dar-êk-îş-î-da-n	N;INDF;[ÎŞ];PSS3S;[DA];[COP3P]
dar	dar-êk-îş-î-yewe	N;INDF;[ÎŞ];PSS3S;[EWE]
dar	dar-êk-îş-î-yewe-m	N;INDF;[ÎŞ];PSS3S;[EWE];[COP1S]
dar	dar-êk-îş-î-yewe-yt	N;INDF;[ÎŞ];PSS3S;[EWE];[COP2S]
dar	dar-êk-îş-î-yewe-ye	N;INDF;[ÎŞ];PSS3S;[EWE];[COP3S]
dar	dar-êk-îş-î-yewe-yn	N;INDF;[ÎŞ];PSS3S;[EWE];[COP1P]
dar	dar-êk-îş-î-yewe-n	N;INDF;[ÎŞ];PSS3S;[EWE];[COP2P]
dar	dar-êk-îş-î-yewe-n	N;INDF;[ÎŞ];PSS3S;[EWE];[COP3P]
dar	dar-êk-îş-man	N;INDF;[ÎŞ];PSS1P
dar	dar-êk-îş-man-im	N;INDF;[ÎŞ];PSS1P;[COP1S]
dar	dar-êk-îş-man-ît	N;INDF;[ÎŞ];PSS1P;[COP2S]
dar	dar-êk-îş-man-e	N;INDF;[ÎŞ];PSS1P;[COP3S]
dar	dar-êk-îş-man-în	N;INDF;[ÎŞ];PSS1P;[COP1P]
dar	dar-êk-îş-man-in	N;INDF;[ÎŞ];PSS1P;[COP2P]
dar	dar-êk-îş-man-in	N;INDF;[ÎŞ];PSS1P;[COP3P]
dar	dar-êk-îş-man-da	N;INDF;[ÎŞ];PSS1P;[DA]
dar	dar-êk-îş-man-da-m	N;INDF;[ÎŞ];PSS1P;[DA];[COP1S]
dar	dar-êk-îş-man-da-yt	N;INDF;[ÎŞ];PSS1P;[DA];[COP2S]
dar	dar-êk-îş-man-da-ye	N;INDF;[ÎŞ];PSS1P;[DA];[COP3S]
dar	dar-êk-îş-man-da-yn	N;INDF;[ÎŞ];PSS1P;[DA];[COP1P]
dar	dar-êk-îş-man-da-n	N;INDF;[ÎŞ];PSS1P;[DA];[COP2P]
dar	dar-êk-îş-man-da-n	N;INDF;[ÎŞ];PSS1P;[DA];[COP3P]
dar	dar-êk-îş-man-ewe	N;INDF;[ÎŞ];PSS1P;[EWE]
dar	dar-êk-îş-man-ewe-m	N;INDF;[ÎŞ];PSS1P;[EWE];[COP1S]
dar	dar-êk-îş-man-ewe-yt	N;INDF;[ÎŞ];PSS1P;[EWE];[COP2S]
dar	dar-êk-îş-man-ewe-ye	N;INDF;[ÎŞ];PSS1P;[EWE];[COP3S]
dar	dar-êk-îş-man-ewe-yn	N;INDF;[ÎŞ];PSS1P;[EWE];[COP1P]
dar	dar-êk-îş-man-ewe-n	N;INDF;[ÎŞ];PSS1P;[EWE];[COP2P]
dar	dar-êk-îş-man-ewe-n	N;INDF;[ÎŞ];PSS1P;[EWE];[COP3P]
dar	dar-êk-îş-tan	N;INDF;[ÎŞ];PSS2P
dar	dar-êk-îş-tan-im	N;INDF;[ÎŞ];PSS2P;[COP1S]
dar	dar-êk-îş-tan-ît	N;INDF;[ÎŞ];PSS2P;[COP2S]
dar	dar-êk-îş-tan-e	N;INDF;[ÎŞ];PSS2P;[COP3S]
dar	dar-êk-îş-tan-în	N;INDF;[ÎŞ];PSS2P;[COP1P]
dar	dar-êk-îş-tan-in	N;INDF;[ÎŞ];PSS2P;[COP2P]
dar	dar-êk-îş-tan-in	N;INDF;[ÎŞ];PSS2P;[COP3P]
dar	dar-êk-îş-tan-da	N;INDF;[ÎŞ];PSS2P;[DA]
dar	dar-êk-îş-tan-da-m	N;INDF;[ÎŞ];PSS2P;[DA];[COP1S]
dar	dar-êk-îş-tan-da-yt	N;INDF;[ÎŞ];PSS2P;[DA];[COP2S]
dar	dar-êk-îş-tan-da-ye	N;INDF;[ÎŞ];PSS2P;[DA];[COP3S]
dar	dar-êk-îş-tan-da-yn	N;INDF;[ÎŞ];PSS2P;[DA];[COP1P]
dar	dar-êk-îş-tan-da-n	N;INDF;[ÎŞ];PSS2P;[DA];[COP2P]
dar	dar-êk-îş-tan-da-n	N;INDF;[ÎŞ];PSS2P;[DA];[COP3P]
dar	dar-êk-îş-tan-ewe	N;INDF;[ÎŞ];PSS2P;[EWE]
dar	dar-êk-îş-tan-ewe-m	N;INDF;[ÎŞ];PSS2P;[EWE];[COP1S]
dar	dar-êk-îş-tan-ewe-yt	N;INDF;[ÎŞ];PSS2P;[EWE];[COP2S]
dar	dar-êk-îş-tan-ewe-ye	N;INDF;[ÎŞ];PSS2P;[EWE];[COP3S]
dar	dar-êk-îş-tan-ewe-yn	N;INDF;[ÎŞ];PSS2P;[EWE];[COP1P]
dar	dar-êk-îş-tan-ewe-n	N;INDF;[ÎŞ];PSS2P;[EWE];[COP2P]
dar	dar-êk-îş-tan-ewe-n	N;INDF;[ÎŞ];PSS2P;[EWE];[COP3P]
dar	dar-êk-îş-yan	N;INDF;[ÎŞ];PSS3P
dar	dar-êk-îş-yan-im	N;INDF;[ÎŞ];PSS3P;[COP1S]
dar	dar-êk-îş-yan-ît	N;INDF;[ÎŞ];PSS3P;[COP2S]
dar	dar-êk-îş-yan-e	N;INDF;[ÎŞ];PSS3P;[COP3S]
dar	dar-êk-îş-yan-în	N;INDF;[ÎŞ];PSS3P;[COP1P]
dar	dar-êk-îş-yan-in	N;INDF;[ÎŞ];PSS3P;[COP2P]
dar	dar-êk-îş-yan-in	N;INDF;[ÎŞ];PSS3P;[COP3P]
dar	dar-êk-îş-yan-da	N;INDF;[ÎŞ];PSS3P;[DA]
dar	dar-êk-îş-yan-da-m	N;INDF;[ÎŞ];PSS3P;[DA];[COP1S]
dar	dar-êk-îş-yan-da-yt	N;INDF;[ÎŞ];PSS3P;[DA];[COP2S]
dar	dar-êk-îş-yan-da-ye	N;INDF;[ÎŞ];PSS3P;[DA];[COP3S]
dar	dar-êk-îş-yan-da-yn	N;INDF;[ÎŞ];PSS3P;[DA];[COP1P]
dar	dar-êk-îş-yan-da-n	N;INDF;[ÎŞ];PSS3P;[DA];[COP2P]
dar	dar-êk-îş-yan-da-n	N;INDF;[ÎŞ];PSS3P;[DA];[COP3P]
dar	dar-êk-îş-yan-ewe	N;INDF;[ÎŞ];PSS3P;[EWE]
dar	dar-êk-îş-yan-ewe-m	N;INDF;[ÎŞ];PSS3P;[EWE];[COP1S]
dar	dar-êk-îş-yan-ewe-yt	N;INDF;[ÎŞ];PSS3P;[EWE];[COP2S]
dar	dar-êk-îş-yan-ewe-ye	N;INDF;[ÎŞ];PSS3P;[EWE];[COP3S]
dar	dar-êk-îş-yan-ewe-yn	N;INDF;[ÎŞ];PSS3P;[EWE];[COP1P]
dar	dar-êk-îş-yan-ewe-n	N;INDF;[ÎŞ];PSS3P;[EWE];[COP2P]
dar	dar-êk-îş-yan-ewe-n	N;INDF;[ÎŞ];PSS3P;[EWE];[COP3P]
dar	dar-e	N;[DEM]
dar	dar-e-m	N;[DEM];[COP1S]
dar	dar-e-yt	N;[DEM];[COP2S]
dar	dar-e-ye	N;[DEM];[COP3S]
dar	dar-e-yn	N;[DEM];[COP1P]
dar	dar-e-n	N;[DEM];[COP2P]
dar	dar-e-n	N;[DEM];[COP3P]
dar	dar-e-da	N;[DEM];[DA]
dar	dar-e-da-m	N;[DEM];[DA];[COP1S]
dar	dar-e-da-yt	N;[DEM];[DA];[COP2S]
dar	dar-e-da-ye	N;[DEM];[DA];[COP3S]
dar	dar-e-da-yn	N;[DEM];[DA];[COP1P]
dar	dar-e-da-n	N;[DEM];[DA];[COP2P]
dar	dar-e-da-n	N;[DEM];[DA];[COP3P]
dar	dar-e-we	N;[DEM];[EWE]
dar	dar-e-we-m	N;[DEM];[EWE];[COP1S]
dar	dar-e-we-yt	N;[DEM];[EWE];[COP2S]
dar	dar-e-we-ye	N;[DEM];[EWE];[COP3S]
dar	dar-e-we-yn	N;[DEM];[EWE];[COP1P]
dar	dar-e-we-n	N;[DEM];[EWE];[COP2P]
dar	dar-e-we-n	N;[DEM];[EWE];[COP3P]
dar	dar-e-m	N;[DEM];PSS1S
dar	dar-e-m-im	N;[DEM];PSS1S;[COP1S]
dar	dar-e-m-ît	N;[DEM];PSS1S;[COP2S]
dar	dar-e-m-e	N;[DEM];PSS1S;[COP3S]
dar	dar-e-m-în	N;[DEM];PSS1S;[COP1P]
dar	dar-e-m-in	N;[DEM];PSS1S;[COP2P]
dar	dar-e-m-in	N;[DEM];PSS1S;[COP3P]
dar	dar-e-m-da	N;[DEM];PSS1S;[DA]
dar	dar-e-m-da-m	N;[DEM];PSS1S;[DA];[COP1S]
dar	dar-e-m-da-yt	N;[DEM];PSS1S;[DA];[COP2S]
dar	dar-e-m-da-ye	N;[DEM];PSS1S;[DA];[COP3S]
dar	dar-e-m-da-yn	N;[DEM];PSS1S;[DA];[COP1P]
dar	dar-e-m-da-n	N;[DEM];PSS1S;[DA];[COP2P]
dar	dar-e-m-da-n	N;[DEM];PSS1S;[DA];[COP3P]
dar	dar-e-m-ewe	N;[DEM];PSS1S;[EWE]
dar	dar-e-m-ewe-m	N;[DEM];PSS1S;[EWE];[COP1S]
dar	dar-e-m-ewe-yt	N;[DEM];PSS1S;[EWE];[COP2S]
dar	dar-e-m-ewe-ye	N;[DEM];PSS1S;[EWE];[COP3S]
dar	dar-e-m-ewe-yn	N;[DEM];PSS1S;[EWE];[COP1P]
dar	dar-e-m-ewe-n	N;[DEM];PSS1S;[EWE];[COP2P]
dar	dar-e-m-ewe-n	N;[DEM];PSS1S;[EWE];[COP3P]
dar	dar-e-t	N;[DEM];PSS2S
dar	dar-e-t-im	N;[DEM];PSS2S;[COP1S]
dar	dar-e-t-ît	N;[DEM];PSS2S;[COP2S]
dar	dar-e-t-e	N;[DEM];PSS2S;[COP3S]
dar	dar-e-t-în	N;[DEM];PSS2S;[COP1P]
dar	dar-e-t-in	N;[DEM];PSS2S;[COP2P]
dar	dar-e-t-in	N;[DEM];PSS2S;[COP3P]
dar	dar-e-t-da	N;[DEM];PSS2S;[DA]
dar	dar-e-t-da-m	N;[DEM];PSS2S;[DA];[COP1S]
dar	dar-e-t-da-yt	N;[DEM];PSS2S;[DA];[COP2S]
dar	dar-e-t-da-ye	N;[DEM];PSS2S;[DA];[COP3S]
dar	dar-e-t-da-yn	N;[DEM];PSS2S;[DA];[COP1P]
dar	dar-e-t-da-n	N;[DEM];PSS2S;[DA];[COP2P]
dar	dar-e-t-da-n	N;[DEM];PSS2S;[DA];[COP3P]
dar	dar-e-t-ewe	N;[DEM];PSS2S;[EWE]
dar	dar-e-t-ewe-m	N;[DEM];PSS2S;[EWE];[COP1S]
dar	dar-e-t-ewe-yt	N;[DEM];PSS2S;[EWE];[COP2S]
dar	dar-e-t-ewe-ye	N;[DEM];PSS2S;[EWE];[COP3S]
dar	dar-e-t-ewe-yn	N;[DEM];PSS2S;[EWE];[COP1P]
dar	dar-e-t-ewe-n	N;[DEM];PSS2S;[EWE];[COP2P]
dar	dar-e-t-ewe-n	N;[DEM];PSS2S;[EWE];[COP3P]
dar	dar-e-y	N;[DEM];PSS3S
dar	dar-e-y-im	N;[DEM];PSS3S;[COP1S]
dar	dar-e-y-ît	N;[DEM];PSS3S;[COP2S]
dar	dar-e-ye-tî	N;[DEM];PSS3S;[COP3S]
dar	dar-e-y-în	N;[DEM];PSS3S;[COP1P]
dar	dar-e-y-in	N;[DEM];PSS3S;[COP2P]
dar	dar-e-y-in	N;[DEM];PSS3S;[COP3P]
dar	dar-e-y-da	N;[DEM];PSS3S;[DA]
dar	dar-e-y-da-m	N;[DEM];PSS3S;[DA];[COP1S]
dar	dar-e-y-da-yt	N;[DEM];PSS3S;[DA];[COP2S]
dar	dar-e-y-da-ye	N;[DEM];PSS3S;[DA];[COP3S]
dar	dar-e-y-da-yn	N;[DEM];PSS3S;[DA];[COP1P]
dar	dar-e-y-da-n	N;[DEM];PSS3S;[DA];[COP2P]
dar	dar-e-y-da-n	N;[DEM];PSS3S;[DA];[COP3P]
dar	dar-e-y-ewe	N;[DEM];PSS3S;[EWE]
dar	dar-e-y-ewe-m	N;[DEM];PSS3S;[EWE];[COP1S]
dar	dar-e-y-ewe-yt	N;[DEM];PSS3S;[EWE];[COP2S]
dar	dar-e-y-ewe-ye	N;[DEM];PSS3S;[EWE];[COP3S]
dar	dar-e-y-ewe-yn	N;[DEM];PSS3S;[EWE];[COP1P]
dar	dar-e-y-ewe-n	N;[DEM];PSS3S;[EWE];[COP2P]
dar	dar-e-y-ewe-n	N;[DEM];PSS3S;[EWE];[COP3P]
dar	dar-e-man	N;[DEM];PSS1P
dar	dar-e-man-im	N;[DEM];PSS1P;[COP1S]
dar	dar-e-man-ît	N;[DEM];PSS1P;[COP2S]
dar	dar-e-man-e	N;[DEM];PSS1P;[COP3S]
dar	dar-e-man-în	N;[DEM];PSS1P;[COP1P]
dar	dar-e-man-in	N;[DEM];PSS1P;[COP2P]
dar	dar-e-man-in	N;[DEM];PSS1P;[COP3P]
dar	dar-e-man-da	N;[DEM];PSS1P;[DA]
dar	dar-e-man-da-m	N;[DEM];PSS1P;[DA];[COP1S]
dar	dar-e-man-da-yt	N;[DEM];PSS1P;[DA];[COP2S]
dar	dar-e-man-da-ye	N;[DEM];PSS1P;[DA];[COP3S]
dar	dar-e-man-da-yn	N;[DEM];PSS1P;[DA];[COP1P]
dar	dar-e-man-da-n	N;[DEM];PSS1P;[DA];[COP2P]
dar	dar-e-man-da-n	N;[DEM];PSS1P;[DA];[COP3P]
dar	dar-e-man-ewe	N;[DEM];PSS1P;[EWE]
dar	dar-e-man-ewe-m	N;[DEM];PSS1P;[EWE];[COP1S]
dar	dar-e-man-ewe-yt	N;[DEM];PSS1P;[EWE];[COP2S]
dar	dar-e-man-ewe-ye	N;[DEM];PSS1P;[EWE];[COP3S]
dar	dar-e-man-ewe-yn	N;[DEM];PSS1P;[EWE];[COP1P]
dar	dar-e-man-ewe-n	N;[DEM];PSS1P;[EWE];[COP2P]
dar	dar-e-man-ewe-n	N;[DEM];PSS1P;[EWE];[COP3P]
dar	dar-e-tan	N;[DEM];PSS2P
dar	dar-e-tan-im	N;[DEM];PSS2P;[COP1S]
dar	dar-e-tan-ît	N;[DEM];PSS2P;[COP2S]
dar	dar-e-tan-e	N;[DEM];PSS2P;[COP3S]
dar	dar-e-tan-în	N;[DEM];PSS2P;[COP1P]
dar	dar-e-tan-in	N;[DEM];PSS2P;[COP2P]
dar	dar-e-tan-in	N;[DEM];PSS2P;[COP3P]
dar	dar-e-tan-da	N;[DEM];PSS2P;[DA]
dar	dar-e-tan-da-m	N;[DEM];PSS2P;[DA];[COP1S]
dar	dar-e-tan-da-yt	N;[DEM];PSS2P;[DA];[COP2S]
dar	dar-e-tan-da-ye	N;[DEM];PSS2P;[DA];[COP3S]
dar	dar-e-tan-da-yn	N;[DEM];PSS2P;[DA];[COP1P]
dar	dar-e-tan-da-n	N;[DEM];PSS2P;[DA];[COP2P]
dar	dar-e-tan-da-n	N;[DEM];PSS2P;[DA];[COP3P]
dar	dar-e-tan-ewe	N;[DEM];PSS2P;[EWE]
dar	dar-e-tan-ewe-m	N;[DEM];PSS2P;[EWE];[COP1S]
dar	dar-e-tan-ewe-yt	N;[DEM];PSS2P;[EWE];[COP2S]
dar	dar-e-tan-ewe-ye	N;[DEM];PSS2P;[EWE];[COP3S]
dar	dar-e-tan-ewe-yn	N;[DEM];PSS2P;[EWE];[COP1P]
dar	dar-e-tan-ewe-n	N;[DEM];PSS2P;[EWE];[COP2P]
dar	dar-e-tan-ewe-n	N;[DEM];PSS2P;[EWE];[COP3P]
dar	dar-e-yan	N;[DEM];PSS3P
dar	dar-e-yan-im	N;[DEM];PSS3P;[COP1S]
dar	dar-e-yan-ît	N;[DEM];PSS3P;[COP2S]
dar	dar-e-yan-e	N;[DEM];PSS3P;[COP3S]
dar	dar-e-yan-în	N;[DEM];PSS3P;[COP1P]
dar	dar-e-yan-in	N;[DEM];PSS3P;[COP2P]
dar	dar-e-yan-in	N;[DEM];PSS3P;[COP3P]
dar	dar-e-yan-da	N;[DEM];PSS3P;[DA]
dar	dar-e-yan-da-m	N;[DEM];PSS3P;[DA];[COP1S]
dar	dar-e-yan-da-yt	N;[DEM];PSS3P;[DA];[COP2S]
dar	dar-e-yan-da-ye	N;[DEM];PSS3P;[DA];[COP3S]
dar	dar-e-yan-da-yn	N;[DEM];PSS3P;[DA];[COP1P]
dar	dar-e-yan-da-n	N;[DEM];PSS3P;[DA];[COP2P]
dar	dar-e-yan-da-n	N;[DEM];PSS3P;[DA];[COP3P]
dar	dar-e-yan-ewe	N;[DEM];PSS3P;[EWE]
dar	dar-e-yan-ewe-m	N;[DEM];PSS3P;[EWE];[COP1S]
dar	dar-e-yan-ewe-yt	N;[DEM];PSS3P;[EWE];[COP2S]
dar	dar-e-yan-ewe-ye	N;[DEM];PSS3P;[EWE];[COP3S]
dar	dar-e-yan-ewe-yn	N;[DEM];PSS3P;[EWE];[COP1P]
dar	dar-e-yan-ewe-n	N;[DEM];PSS3P;[EWE];[COP2P]
dar	dar-e-yan-ewe-n	N;[DEM];PSS3P;[EWE];[COP3P]
dar	dar-e-ş	N;[DEM];[ÎŞ]
dar	dar-e-ş-im	N;[DEM];[ÎŞ];[COP1S]
dar	dar-e-ş-ît	N;[DEM];[ÎŞ];[COP2S]
dar	dar-e-ş-e	N;[DEM];[ÎŞ];[COP3S]
dar	dar-e-ş-în	N;[DEM];[ÎŞ];[COP1P]
dar	dar-e-ş-in	N;[DEM];[ÎŞ];[COP2P]
dar	dar-e-ş-in	N;[DEM];[ÎŞ];[COP3P]
dar	dar-e-ş-da	N;[DEM];[ÎŞ];[DA]
dar	dar-e-ş-da-m	N;[DEM];[ÎŞ];[DA];[COP1S]
dar	dar-e-ş-da-yt	N;[DEM];[ÎŞ];[DA];[COP2S]
dar	dar-e-ş-da-ye	N;[DEM];[ÎŞ];[DA];[COP3S]
dar	dar-e-ş-da-yn	N;[DEM];[ÎŞ];[DA];[COP1P]
dar	dar-e-ş-da-n	N;[DEM];[ÎŞ];[DA];[COP2P]
dar	dar-e-ş-da-n	N;[DEM];[ÎŞ];[DA];[COP3P]
dar	dar-e-ş-ewe	N;[DEM];[ÎŞ];[EWE]
dar	dar-e-ş-ewe-m	N;[DEM];[ÎŞ];[EWE];[COP1S]
dar	dar-e-ş-ewe-yt	N;[DEM];[ÎŞ];[EWE];[COP2S]
dar	dar-e-ş-ewe-ye	N;[DEM];[ÎŞ];[EWE];[COP3S]
dar	dar-e-ş-ewe-yn	N;[DEM];[ÎŞ];[EWE];[COP1P]
dar	dar-e-ş-ewe-n	N;[DEM];[ÎŞ];[EWE];[COP2P]
dar	dar-e-ş-ewe-n	N;[DEM];[ÎŞ];[EWE];[COP3P]
dar	dar-e-ş-im	N;[DEM];[ÎŞ];PSS1S
dar	dar-e-ş-im-im	N;[DEM];[ÎŞ];PSS1S;[COP1S]
dar	dar-e-ş-im-ît	N;[DEM];[ÎŞ];PSS1S;[COP2S]
dar	dar-e-ş-im-e	N;[DEM];[ÎŞ];PSS1S;[COP3S]
dar	dar-e-ş-im-în	N;[DEM];[ÎŞ];PSS1S;[COP1P]
dar	dar-e-ş-im-in	N;[DEM];[ÎŞ];PSS1S;[COP2P]
dar	dar-e-ş-im-in	N;[DEM];[ÎŞ];PSS1S;[COP3P]
dar	dar-e-ş-im-da	N;[DEM];[ÎŞ];PSS1S;[DA]
dar	dar-e-ş-im-da-m	N;[DEM];[ÎŞ];PSS1S;[DA];[COP1S]
dar	dar-e-ş-im-da-yt	N;[DEM];[ÎŞ];PSS1S;[DA];[COP2S]
dar	dar-e-ş-im-da-ye	N;[DEM];[ÎŞ];PSS1S;[DA];[COP3S]
dar	dar-e-ş-im-da-yn	N;[DEM];[ÎŞ];PSS1S;[DA];[COP1P]
dar	dar-e-ş-im-da-n	N;[DEM];[ÎŞ];PSS1S;[DA];[COP2P]
dar	dar-e-ş-im-da-n	N;[DEM];[ÎŞ];PSS1S;[DA];[COP3P]
dar	dar-e-ş-im-ewe	N;[DEM];[ÎŞ];PSS1S;[EWE]
dar	dar-e-ş-im-ewe-m	N;[DEM];[ÎŞ];PSS1S;[EWE];[COP1S]
dar	dar-e-ş-im-ewe-yt	N;[DEM];[ÎŞ];PSS1S;[EWE];[COP2S]
dar	dar-e-ş-im-ewe-ye	N;[DEM];[ÎŞ];PSS1S;[EWE];[COP3S]
dar	dar-e-ş-im-ewe-yn	N;[DEM];[ÎŞ];PSS1S;[EWE];[COP1P]
dar	dar-e-ş-im-ewe-n	N;[DEM];[ÎŞ];PSS1S;[EWE];[COP2P]
dar	dar-e-ş-im-ewe-n	N;[DEM];[ÎŞ];PSS1S;[EWE];[COP3P]
dar	dar-e-ş-it	N;[DEM];[ÎŞ];PSS2S
dar	dar-e-ş-it-im	N;[DEM];[ÎŞ];PSS2S;[COP1S]
dar	dar-e-ş-it-ît	N;[DEM];[ÎŞ];PSS2S;[COP2S]
dar	dar-e-ş-it-e	N;[DEM];[ÎŞ];PSS2S;[COP3S]
dar	dar-e-ş-it-în	N;[DEM];[ÎŞ];PSS2S;[COP1P]
dar	dar-e-ş-it-in	N;[DEM];[ÎŞ];PSS2S;[COP2P]
dar	dar-e-ş-it-in	N;[DEM];[ÎŞ];PSS2S;[COP3P]
dar	dar-e-ş-it-da	N;[DEM];[ÎŞ];PSS2S;[DA]
dar	dar-e-ş-it-da-m	N;[DEM];[ÎŞ];PSS2S;[DA];[COP1S]
dar	dar-e-ş-it-da-yt	N;[DEM];[ÎŞ];PSS2S;[DA];[COP2S]
dar	dar-e-ş-it-da-ye	N;[DEM];[ÎŞ];PSS2S;[DA];[COP3S]
dar	dar-e-ş-it-da-yn	N;[DEM];[ÎŞ];PSS2S;[DA];[COP1P]
dar	dar-e-ş-it-da-n	N;[DEM];[ÎŞ];PSS2S;[DA];[COP2P]
dar	dar-e-ş-it-da-n	N;[DEM];[ÎŞ];PSS2S;[DA];[COP3P]
dar	dar-e-ş-it-ewe	N;[DEM];[ÎŞ];PSS2S;[EWE]
dar	dar-e-ş-it-ewe-m	N;[DEM];[ÎŞ];PSS2S;[EWE];[COP1S]
dar	dar-e-ş-it-ewe-yt	N;[DEM];[ÎŞ];PSS2S;[EWE];[COP2S]
dar	dar-e-ş-it-ewe-ye	N;[DEM];[ÎŞ];PSS2S;[EWE];[COP3S]
dar	dar-e-ş-it-ewe-yn	N;[DEM];[ÎŞ];PSS2S;[EWE];[COP1P]
dar	dar-e-ş-it-ewe-n	N;[DEM];[ÎŞ];PSS2S;[EWE];[COP2P]
